Header,Cluster
"NR_028253.1 Methanoculleus palmolei strain DSM 4273 16S ribosomal RNA, partial sequence",0
"NR_025318.1 Isochromatium buderi strain DSM 176 16S ribosomal RNA, partial sequence",0
"NR_114698.1 Agrococcus citreus strain DSM 12453 16S ribosomal RNA, partial sequence",0
"NR_028888.1 Thiocystis violascens strain 6111 16S ribosomal RNA, partial sequence",0
"NR_114448.1 Mannheimia haemolytica strain NCTC 9380 16S ribosomal RNA, partial sequence",0
"NR_024907.1 Microlunatus spumicola strain Ben 107 16S ribosomal RNA, partial sequence",0
"NR_026427.1 Halanaerobacter salinarius strain SG3903 16S ribosomal RNA, partial sequence",0
"NR_024896.1 Mannheimia glucosida strain P925 16S ribosomal RNA, partial sequence",0
"NR_024897.1 Mannheimia varigena strain 177 16S ribosomal RNA, partial sequence",0
"NR_024898.1 Mannheimia ruminalis strain HPA92 16S ribosomal RNA, partial sequence",0
"NR_024899.1 Mannheimia granulomatis strain ATCC 49244 16S ribosomal RNA, partial sequence",0
"NR_024835.1 Lacticaseibacillus manihotivorans strain OND 32 16S ribosomal RNA, partial sequence",-1
"NR_028691.1 Entomoplasma freundtii strain BARC318 16S ribosomal RNA, partial sequence",0
"NR_028603.1 Sulfolobus yangmingensis strain YM1 16S ribosomal RNA, partial sequence",-1
"NR_112052.1 Eubacterium minutum ATCC 700079 16S ribosomal RNA, partial sequence",0
"NR_025278.1 Bartonella tribocorum strain IBS 506 16S ribosomal RNA, partial sequence",0
"NR_026380.1 Corynebacterium kroppenstedtii strain DSM 44385 16S ribosomal RNA, partial sequence",0
"NR_026448.1 Arthrobacter rhombi strain F98.3HR69 16S ribosomal RNA, partial sequence",0
"NR_026449.1 Corynebacterium confusum strain DMMZ 2439 16S ribosomal RNA, partial sequence",0
"NR_041958.1 Methylomonas scandinavica strain SR5 16S ribosomal RNA, partial sequence",0
"NR_024680.1 Vibrio rumoiensis strain S-1 16S ribosomal RNA, partial sequence",0
"NR_028707.1 [Bacillus] selenitireducens MLS10 16S ribosomal RNA, partial sequence",0
"NR_036852.1 Anaerobacillus arseniciselenatis strain E1H 16S ribosomal RNA, partial sequence",0
"NR_040784.1 Oceanospirillum beijerinckii strain IFO 15445 16S ribosomal RNA gene, partial sequence",0
"NR_112017.1 Oceanospirillum beijerinckii subsp. pelagicum strain IFO 13612 16S ribosomal RNA, partial sequence",0
"NR_112018.1 Oceanospirillum maris subsp. hiroshimense strain IFO 13616 16S ribosomal RNA, partial sequence",0
"NR_112019.1 Oceanospirillum maris subsp. williamsae strain IFO 15468 16S ribosomal RNA, partial sequence",0
"NR_024652.1 Oceanospirillum multiglobuliferum strain IFO 13614 16S ribosomal RNA, partial sequence",0
"NR_024653.1 Marinobacterium jannaschii strain IFO 15466 16S ribosomal RNA, partial sequence",0
"NR_024654.1 Allopseudospirillum japonicum strain ATCC 19191 16S ribosomal RNA, partial sequence",0
"NR_024655.1 Oceanobacter kriegii strain IFO 15467 16S ribosomal RNA, partial sequence",0
"NR_024656.1 Terasakiella pusilla strain IFO 13613 16S ribosomal RNA, partial sequence",0
"NR_024657.1 Marinospirillum minutulum strain ATCC 19193 16S ribosomal RNA, partial sequence",0
"NR_040785.1 Marinospirillum megaterium strain H7 16S ribosomal RNA, partial sequence",0
"NR_112020.1 Oceanospirillum maris strain ATCC 27509 16S ribosomal RNA, partial sequence",0
"NR_036841.1 Erythrobacter sanguineus strain A91 16S ribosomal RNA, partial sequence",0
"NR_026464.1 Ferribacterium limneticum strain cda-1 16S ribosomal RNA, partial sequence",0
"NR_024916.1 Desulfovibrio aminophilus strain ALA-3 16S ribosomal RNA, partial sequence",0
"NR_024917.1 Lacrimispora indolis SR3 16S ribosomal RNA, partial sequence",0
"NR_114455.1 Thermanaerovibrio acidaminovorans DSM 6589 16S ribosomal RNA, partial sequence",-1
"NR_024921.1 Anaeromusa acidaminophila strain DSM 3853 16S ribosomal RNA, partial sequence",0
"NR_024922.1 Peptoclostridium acidaminophilum DSM 3953 16S ribosomal RNA, partial sequence",0
"NR_024858.1 Desulfocella halophila strain GSL-But2 16S ribosomal RNA, partial sequence",0
"NR_026032.1 [Pasteurella] aerogenes strain P-172-71 16S ribosomal RNA, partial sequence",0
"NR_037128.1 Thermobifida fusca strain 190th 16S ribosomal RNA, partial sequence",0
"NR_114431.1 Thermostaphylospora chromogena strain ATCC 43196 16S ribosomal RNA, partial sequence",0
"NR_024876.1 Gracilibacillus halotolerans strain NN 16S ribosomal RNA, partial sequence",0
"NR_024878.1 Rhodanobacter lindaniclasticus strain RP5557 16S ribosomal RNA, partial sequence",0
"NR_041701.1 Sphingobium indicum strain UT26 16S ribosomal RNA, partial sequence",0
"NR_028698.1 Campylobacter lanienae NCTC 13004 16S ribosomal RNA, partial sequence",0
"NR_025311.1 Mycolicibacterium smegmatis strain ATCC 19420 16S ribosomal RNA, partial sequence",0
"NR_040788.1 Haloarcula quadrata strain 801030/1 16S ribosomal RNA, complete sequence",0
"NR_112036.1 Haloarcula quadrata strain 801030/1 16S ribosomal RNA, complete sequence",0
"NR_040791.1 Prosthecomicrobium pneumaticum strain 3a 16S ribosomal RNA, partial sequence",0
"NR_036842.1 Halanaerobium praevalens strain GSL 16S ribosomal RNA, partial sequence",0
"NR_025272.1 Bartonella alsatica strain IBS 382 16S ribosomal RNA, partial sequence",0
"NR_037105.1 Brevundimonas bacteroides strain CB7 16S ribosomal RNA, partial sequence",0
"NR_041965.1 Brevundimonas alba strain DSM 4736 16S ribosomal RNA, partial sequence",0
"NR_028889.1 Brevundimonas aurantiaca strain CB-R 16S ribosomal RNA, partial sequence",0
"NR_114708.1 Brevundimonas diminuta strain LMG 2089 16S ribosomal RNA, partial sequence",0
"NR_041966.1 Brevundimonas intermedia strain ATCC 15262 16S ribosomal RNA, partial sequence",0
"NR_037107.1 Brevundimonas subvibrioides ATCC 15264 strain CB81 16S ribosomal RNA, partial sequence",0
"NR_114709.1 Brevundimonas poindexterae strain FWC40 16S ribosomal RNA, partial sequence",0
"NR_114710.1 Brevundimonas staleyi strain FWC43 16S ribosomal RNA, partial sequence",0
"NR_037104.1 Brevundimonas vesicularis strain Busing 16S ribosomal RNA, partial sequence",0
"NR_037108.1 Brevundimonas mediterranea strain V4.BO.10 16S ribosomal RNA, partial sequence",0
"NR_037106.1 Brevundimonas variabilis strain CB17 16S ribosomal RNA, partial sequence",0
"NR_025319.1 Caulobacter henricii strain ATCC 15253 16S ribosomal RNA, partial sequence",0
"NR_025320.1 Caulobacter fusiformis strain ATCC 15257 16S ribosomal RNA, partial sequence",0
"NR_025324.1 Sphingomonas leidyi strain ATCC 15260 16S ribosomal RNA, partial sequence",0
"NR_041964.1 Caulobacter mirabilis strain FWC 38 16S ribosomal RNA, partial sequence",0
"NR_157787.1 Henriciella barbarensis strain MCS23 16S ribosomal RNA, partial sequence",0
"NR_108136.1 Glycocaulis abyssi strain MCS 33 16S ribosomal RNA, partial sequence",0
"NR_114692.1 Filifactor alocis strain ATCC 35896 16S ribosomal RNA, partial sequence",-1
"NR_025289.1 Eubacterium sulci ATCC 35585 16S ribosomal RNA, partial sequence",0
"NR_025290.1 Fusobacterium vincentii ATCC 49256 16S ribosomal RNA, partial sequence",0
"NR_025325.1 Hyphomonas polymorpha strain DSM 2665 16S ribosomal RNA, partial sequence",0
"NR_025326.1 Hyphomonas jannaschiana strain ATCC 33883 16S ribosomal RNA, partial sequence",0
"NR_041967.1 Maricaulis maris strain ATCC 15268 16S ribosomal RNA, partial sequence",0
"NR_025321.1 Maricaulis washingtonensis strain MCS06 16S ribosomal RNA, partial sequence",0
"NR_025322.1 Maricaulis salignorans strain MCS 18 16S ribosomal RNA, partial sequence",0
"NR_041952.1 Pseudomonas abietaniphila strain BKME-9 16S ribosomal RNA, partial sequence",0
"NR_041953.1 Pseudomonas vancouverensis strain DhA-51 16S ribosomal RNA, partial sequence",0
"NR_114697.1 Sphingomonas echinoides strain DSM 1805 16S ribosomal RNA, partial sequence",0
"NR_027188.1 Zoogloea resiniphila strain DhA-35 16S ribosomal RNA, partial sequence",0
"NR_024890.1 Amycolatopsis thermoflava strain N1165 16S ribosomal RNA, partial sequence",0
"NR_041725.1 Burkholderia mallei strain ATCC 23344 16S ribosomal RNA, partial sequence",0
"NR_028608.1 Mogibacterium pumilum strain D2-18 16S ribosomal RNA, partial sequence",0
"NR_024712.1 Mogibacterium vescum strain ATCC 700697 16S ribosomal RNA, partial sequence",0
"NR_024688.1 Thermacetogenium phaeum DSM 12270 strain PB 16S ribosomal RNA, partial sequence",0
"NR_040795.1 Thermodesulfovibrio aggregans strain TGE-P1 16S ribosomal RNA, partial sequence",0
"NR_040796.1 Syntrophothermus lipocalidus DSM 12680 strain TGB-C1 16S ribosomal RNA, partial sequence",-1
"NR_028880.1 Moritella viscosa strain NVI 88/478 16S ribosomal RNA, partial sequence",0
"NR_028881.1 Aliivibrio wodanis strain NVI 88/441 16S ribosomal RNA, partial sequence",0
"NR_024950.1 Pseudomonas brassicacearum strain DBK11 16S ribosomal RNA, partial sequence",0
"NR_024951.1 Pseudomonas thivervalensis strain SBK26 16S ribosomal RNA, partial sequence",0
"NR_040807.1 Sphingobium herbicidovorans strain MBIC 3166 16S ribosomal RNA, partial sequence",0
"NR_024698.1 Herbaspirillum huttiense strain ATCC 14670 16S ribosomal RNA, partial sequence",0
"NR_024699.1 Marinobacterium stanieri strain ATCC 27130 16S ribosomal RNA, partial sequence",0
"NR_112059.1 Microbulbifer elongatus strain ATCC 10144 16S ribosomal RNA, partial sequence",0
"NR_112060.1 Burkholderia pyrrocinia strain ATCC 15958 16S ribosomal RNA, partial sequence",0
"NR_024700.1 Sphingomonas echinoides strain ATCC 14820 16S ribosomal RNA, partial sequence",0
"NR_112061.1 Oceanimonas doudoroffii strain ATCC 27123 16S ribosomal RNA, partial sequence",0
"NR_112062.1 Metapseudomonas resinovorans strain ATCC 14235 16S ribosomal RNA, partial sequence",0
"NR_112063.1 Caballeronia glathei strain ATCC 29195 16S ribosomal RNA, partial sequence",0
"NR_112064.1 Paucimonas lemoignei strain ATCC 17989 16S ribosomal RNA, partial sequence",0
"NR_040797.1 Thauera butanivorans NBRC 103042 16S ribosomal RNA, partial sequence",0
"NR_040798.1 Pseudomonas ficuserectae strain JCM 2400 16S ribosomal RNA, partial sequence",0
"NR_112065.1 Ectopseudomonas oleovorans strain JCM 5968 16S ribosomal RNA, partial sequence",0
"NR_040799.1 Halopseudomonas pertucinogena strain IFO 14163 16S ribosomal RNA, partial sequence",0
"NR_024701.1 Halovibrio variabilis strain DSM 3050 16S ribosomal RNA, partial sequence",0
"NR_040800.1 Vogesella indigofera strain ATCC 19706 16S ribosomal RNA, partial sequence",0
"NR_036840.1 Chromohalobacter beijerinckii strain Delft E.III.9.23.1 16S ribosomal RNA, partial sequence",0
"NR_112066.1 Malikia spinosa strain ATCC 14606 16S ribosomal RNA, partial sequence",0
"NR_024702.1 Curvibacter lanceolatus strain ATCC 14669 16S ribosomal RNA, partial sequence",0
"NR_040801.1 Xanthomonas boreopolis strain ATCC 33662 16S ribosomal RNA, partial sequence",0
"NR_112067.1 Stenotrophomonas pictorum JCM 9942 strain ATCC 23328 16S ribosomal RNA, partial sequence",0
"NR_024703.1 Afipia carboxydohydrogena strain DSM 1083 16S ribosomal RNA, partial sequence",0
"NR_112068.1 Paraburkholderia phenazinium strain ATCC 33666 16S ribosomal RNA, partial sequence",0
"NR_024704.1 Pseudomonas lundensis strain ATCC 49968 16S ribosomal RNA, partial sequence",0
"NR_112069.1 Pseudomonas citronellolis strain ATCC 13674 16S ribosomal RNA, partial sequence",0
"NR_040802.1 Pseudomonas asplenii strain ATCC 23835 16S ribosomal RNA, partial sequence",0
"NR_112070.1 Pseudomonas cichorii strain ATCC 10857 16S ribosomal RNA, partial sequence",0
"NR_112071.1 Xanthomonas cissicola strain ATCC 33616 16S ribosomal RNA, partial sequence",0
"NR_024706.1 Phaseolibacter flectens ATCC 12775 16S ribosomal RNA, partial sequence",0
"NR_112072.1 Pseudomonas marginalis strain ATCC 10844 16S ribosomal RNA, partial sequence",0
"NR_024707.1 Pseudomonas savastanoi strain ATCC 13522 16S ribosomal RNA, partial sequence",0
"NR_040803.1 Ralstonia syzygii strain ATCC 49543 16S ribosomal RNA, partial sequence",0
"NR_024708.1 Stenotrophomonas geniculata ATCC 19374 = JCM 13324 16S ribosomal RNA, partial sequence",0
"NR_024709.1 Stenotrophomonas hibiscicola strain ATCC 19867 16S ribosomal RNA, partial sequence",0
"NR_040804.1 Stenotrophomonas beteli strain ATCC 19861 16S ribosomal RNA, partial sequence",0
"NR_024710.1 Roseateles saccharophilus strain DSM 654 16S ribosomal RNA, partial sequence",0
"NR_112073.1 Pseudomonas monteilii strain CIP 104883 16S ribosomal RNA, partial sequence",0
"NR_112074.1 Pseudomonas rhodesiae strain CIP 104664 16S ribosomal RNA, partial sequence",0
"NR_112075.1 Pseudomonas veronii strain CIP 104663 16S ribosomal RNA, partial sequence",0
"NR_112076.1 Pseudomonas chlororaphis subsp. aurantiaca strain ATCC 33663 16S ribosomal RNA, partial sequence",0
"NR_112077.1 Pseudomonas fragi strain IFO 3458 16S ribosomal RNA, partial sequence",0
"NR_112078.1 Brevundimonas vesicularis strain IAM 12105 16S ribosomal RNA, partial sequence",0
"NR_040805.1 Brevundimonas diminuta ATCC 11568 16S ribosomal RNA, partial sequence",0
"NR_112079.1 Sphingobium abikonense strain IAM 12404 16S ribosomal RNA, partial sequence",0
"NR_024711.1 Delftia acidovorans strain IAM 12409 16S ribosomal RNA, partial sequence",0
"NR_112080.1 Hydrogenophaga flava strain DSM 619 16S ribosomal RNA, partial sequence",0
"NR_040806.1 Trinickia caryophylli strain ATCC 25418 16S ribosomal RNA, partial sequence",0
"NR_112081.1 Herbaspirillum rubrisubalbicans strain ATCC 19308 16S ribosomal RNA, partial sequence",0
"NR_027197.1 Achromobacter ruhlandii strain EY3918 16S ribosomal RNA, partial sequence",-1
"NR_027186.1 Achromobacter piechaudii strain EY3860 16S ribosomal RNA, partial sequence",-1
"NR_043450.1 Methylotuvimicrobium japanense strain NI 16S ribosomal RNA, partial sequence",0
"NR_044799.1 Raoultella ornithinolytica strain CIP 103364 16S ribosomal RNA, partial sequence",0
"NR_118853.1 Klebsiella oxytoca strain ATCC 13182 16S ribosomal RNA, partial sequence",0
"NR_026371.1 Kribbella koreensis strain LM 161 16S ribosomal RNA, partial sequence",0
"NR_036982.1 Lactobacillus iners strain DSM 13335 16S ribosomal RNA gene, partial sequence",0
"NR_025296.1 Mycolicibacterium elephantis strain DSM 44368 16S ribosomal RNA, partial sequence",0
"NR_041957.1 Stenotrophomonas pictorum JCM 9942 strain LMG 981 16S ribosomal RNA, partial sequence",0
"NR_025923.1 Flavobacterium hibernum strain ATCC 51468 16S ribosomal RNA, partial sequence",0
"NR_028254.1 Methanofollis liminatans DSM 4140 strain GKZPZ 16S ribosomal RNA, partial sequence",0
"NR_041706.1 Enterococcus sulfureus ATCC 49903 16S ribosomal RNA, partial sequence",0
"NR_028705.1 Enterococcus pseudoavium strain 47-16 16S ribosomal RNA, partial sequence",0
"NR_041707.1 Enterococcus saccharolyticus subsp. saccharolyticus ATCC 43076 16S ribosomal RNA, partial sequence",0
"NR_041708.1 Enterococcus columbae strain DSM 7374 16S ribosomal RNA, partial sequence",0
"NR_024904.1 Enterococcus dispar ATCC 51266 16S ribosomal RNA, partial sequence",0
"NR_024905.1 Enterococcus cecorum strain A60 16S ribosomal RNA, partial sequence",0
"NR_114451.1 Tetragenococcus solitarius strain ATCC 49428 16S ribosomal RNA, partial sequence",0
"NR_114452.1 Enterococcus hirae strain ATCC 8043 16S ribosomal RNA, partial sequence",0
"NR_114453.1 Enterococcus malodoratus strain ATCC 43197 16S ribosomal RNA, partial sequence",0
"NR_024906.1 Enterococcus mundtii strain ATCC 43186 16S ribosomal RNA, partial sequence",0
"NR_041713.1 Methanobacterium palustre strain F 16S ribosomal RNA, partial sequence",0
"NR_041714.1 Treponema primitia ZAS-2 16S ribosomal RNA, partial sequence",-1
"NR_114458.1 Aminomonas paucivorans DSM 12260 strain GLU-3 16S ribosomal RNA, partial sequence",0
"NR_024949.1 Desulfotalea arctica strain LSv514 16S ribosomal RNA, partial sequence",0
"NR_028729.1 Desulfotalea psychrophila LSv54 16S ribosomal RNA, partial sequence",0
"NR_028730.1 Desulfofaba gelida strain PSv29 16S ribosomal RNA, partial sequence",0
"NR_028731.1 Desulfofrigus oceanense strain ASv26 16S ribosomal RNA, partial sequence",0
"NR_028732.1 Desulfofrigus fragile strain LSv21 16S ribosomal RNA, partial sequence",0
"NR_028701.1 Methanocaldococcus vulcanius M7 16S ribosomal RNA, partial sequence",1
"NR_041724.1 Aminobacter carboxidus strain CC495 16S ribosomal RNA, partial sequence",0
"NR_028173.1 Natrinema thermotolerans strain PR5 16S ribosomal RNA, partial sequence",0
"NR_037134.1 Pseudomonas luteola strain 4239 16S ribosomal RNA, partial sequence",0
"NR_025881.1 Pseudomonas oryzihabitans strain L-1 16S ribosomal RNA, partial sequence",0
"NR_115608.1 Pseudomonas agarici strain ATCC 25941 16S ribosomal RNA, partial sequence",0
"NR_115609.1 Pseudomonas amygdali strain ATCC 33614 16S ribosomal RNA, partial sequence",0
"NR_036830.1 Pseudomonas caricapapayae strain Robbs ENA-378 16S ribosomal RNA, partial sequence",0
"NR_037135.1 Pseudomonas corrugata strain Slade 939/1 16S ribosomal RNA, partial sequence",0
"NR_115612.1 Pseudomonas syringae strain ATCC 19310 16S ribosomal RNA, partial sequence",0
"NR_115613.1 Pseudomonas tolaasii strain ATCC 33618 16S ribosomal RNA, partial sequence",0
"NR_043419.1 Aquipseudomonas alcaligenes strain IAM 12411 16S ribosomal RNA, partial sequence",0
"NR_037092.1 Pseudomonas azotoformans strain KS 0034 16S ribosomal RNA, partial sequence",0
"NR_043420.1 Pseudomonas fluorescens strain IAM 12022 16S ribosomal RNA, partial sequence",0
"NR_115610.1 Pseudomonas fulva strain IAM1529 16S ribosomal RNA, partial sequence",0
"NR_043422.1 Pseudomonas mucidolens strain IAM 12406 16S ribosomal RNA, partial sequence",0
"NR_043423.1 Ectopseudomonas oleovorans strain IAM 1508 16S ribosomal RNA, partial sequence",0
"NR_043424.1 Pseudomonas putida strain IAM 1236 16S ribosomal RNA, partial sequence",0
"NR_115611.1 Pseudomonas nitroreducens strain IAM1439 16S ribosomal RNA, partial sequence",-1
"NR_036908.1 Phytopseudomonas straminea strain CB-7 16S ribosomal RNA, partial sequence",0
"NR_043425.1 Pseudomonas synxantha strain IAM 12356 16S ribosomal RNA, partial sequence",0
"NR_036909.1 Pseudomonas taetrolens strain I11 16S ribosomal RNA, partial sequence",0
"NR_043421.1 Ectopseudomonas mendocina strain NCIB 10541 16S ribosomal RNA, partial sequence",0
"NR_044938.1 Desemzia incerta strain DSM 20581 16S ribosomal RNA, partial sequence",0
"NR_026453.1 Ignavigranum ruoffiae strain 1607-97 16S ribosomal RNA, partial sequence",0
"NR_026451.1 Kocuria palustris strain TAGA27 16S ribosomal RNA, partial sequence",0
"NR_026452.1 Kocuria rhizophila strain TA68 16S ribosomal RNA, partial sequence",0
"NR_044932.1 Microbacterium arabinogalactanolyticum strain DSM 8611 16S ribosomal RNA, partial sequence",0
"NR_044933.1 Microbacterium aurum strain DSM 8600 16S ribosomal RNA, partial sequence",0
"NR_044934.1 Microbacterium dextranolyticum strain DSM 8607 16S ribosomal RNA, partial sequence",0
"NR_026468.1 Microbacterium esteraromaticum strain DSM 8609 16S ribosomal RNA, partial sequence",0
"NR_029350.1 Microbacterium flavescens strain 401 16S ribosomal RNA, partial sequence",0
"NR_119268.1 Microbacterium keratanolyticum strain DSM 8606 16S ribosomal RNA, partial sequence",0
"NR_044935.1 Microbacterium laevaniformans strain DSM 20140 16S ribosomal RNA, partial sequence",0
"NR_119269.1 Microbacterium luteolum strain DSM 20143 16S ribosomal RNA, partial sequence",0
"NR_044931.1 Microbacterium oxydans strain DSM 20578 16S ribosomal RNA, partial sequence",0
"NR_119270.1 Microbacterium saperdae strain DSM 20169 16S ribosomal RNA, partial sequence",0
"NR_044936.1 Microbacterium schleiferi strain DSM 20489 16S ribosomal RNA, partial sequence",0
"NR_119271.1 Microbacterium terrae strain DSM 8610 16S ribosomal RNA, partial sequence",0
"NR_119272.1 Microbacterium terregens strain DSM 20449 16S ribosomal RNA, partial sequence",-1
"NR_044937.1 Microbacterium trichothecenolyticum strain DSM 8608 16S ribosomal RNA, partial sequence",0
"NR_119273.1 Trichococcus flocculiformis strain DSM 2094 16S ribosomal RNA, partial sequence",0
"NR_026434.1 Corynebacterium riegelii strain DMMZ 2415 16S ribosomal RNA, partial sequence",0
"NR_114702.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 16S ribosomal RNA, partial sequence",0
"NR_026486.1 Maridesulfovibrio zosterae strain lacT 16S ribosomal RNA, partial sequence",0
"NR_114449.1 Rickettsia honei strain RB 16S ribosomal RNA, partial sequence",0
"NR_040820.1 Streptococcus uberis strain JCM 5709 16S ribosomal RNA, partial sequence",0
"NR_040821.1 Streptococcus agalactiae ATCC 13813 strain JCM 5671 16S ribosomal RNA, partial sequence",0
"NR_112088.1 Streptococcus pyogenes strain JCM 5674 16S ribosomal RNA, partial sequence",0
"NR_040819.1 Caulobacter segnis strain MBIC 2835 16S ribosomal RNA, partial sequence",0
"NR_040776.1 Halococcus saccharolyticus strain ATCC 49257 16S ribosomal RNA, complete sequence",0
"NR_040777.1 Halococcus salifodinae strain DSM 8989 16S ribosomal RNA, complete sequence",0
"NR_028147.1 Natronorubrum tibetense strain GA33 16S ribosomal RNA, complete sequence",0
"NR_024658.1 Paracoccus carotinifaciens strain E-396 16S ribosomal RNA, partial sequence",0
"NR_040823.1 Leuconostoc lactis strain KCTC 3528 16S ribosomal RNA, partial sequence",0
"NR_024715.1 Halanaerobium fermentans strain R-9 16S ribosomal RNA, partial sequence",0
"NR_040824.1 Blastomonas natatoria strain DSM 3183 16S ribosomal RNA, partial sequence",0
"NR_040825.1 Sphingomonas ursincola strain DSM 9006 16S ribosomal RNA, partial sequence",0
"NR_037114.1 Rubrimonas cliftonensis strain OCh 317 16S ribosomal RNA, partial sequence",-1
"NR_024725.1 Catenuloplanes crispus JCM 9312 16S ribosomal RNA, partial sequence",0
"NR_173531.1 Aromatoleum toluolicum strain personal::T 16S ribosomal RNA, complete sequence",0
"NR_026443.1 Aquamicrobium defluvii strain DSM 11603 16S ribosomal RNA, partial sequence",0
"NR_044944.1 Hymenobacter gelipurpurascens strain Txg1 16S ribosomal RNA, partial sequence",0
"NR_044943.1 Hymenobacter ocellatus strain Myx 2105 16S ribosomal RNA, partial sequence",0
"NR_119295.1 Hymenobacter ocellatus strain Txo1 16S ribosomal RNA, partial sequence",0
"NR_044945.1 Hymenobacter chitinivorans strain Txc1 16S ribosomal RNA, partial sequence",0
"NR_029348.1 Treponema brennaborense strain DD5/3 16S ribosomal RNA, partial sequence",0
"NR_024925.1 Aminobacterium mobile strain ILE-3 16S ribosomal RNA, partial sequence",0
"NR_024926.1 Eubacterium aggregans strain SR12 16S ribosomal RNA, partial sequence",0
"NG_042883.1 Helicobacter typhlonius strain MIT 97-6810 16S ribosomal RNA gene, partial sequence",0
"NR_027198.1 Oceanimonas doudoroffii strain MBIC1298 16S ribosomal RNA, partial sequence",0
"NR_036817.1 Psychromonas marina strain 4-22 16S ribosomal RNA, partial sequence",0
"NR_024948.1 Campylobacter hyointestinalis subsp. lawsonii strain CHY5 16S ribosomal RNA, partial sequence",0
"NR_037052.1 Campylobacter hyointestinalis strain 80-4577-4 16S ribosomal RNA gene, partial sequence",0
"NR_028742.1 Desulforhopalus singaporensis strain S'pore T1 16S ribosomal RNA, partial sequence",0
"NR_036899.1 Treponema denticola strain a 16S ribosomal RNA, partial sequence",0
"NR_114496.1 Asticcacaulis excentricus strain CB 48 16S ribosomal RNA, partial sequence",0
"NR_025348.1 Desulfatiglans anilini strain Ani1 16S ribosomal RNA, partial sequence",0
"NR_028895.1 Desulfocastanea catecholica strain NZva20 16S ribosomal RNA, partial sequence",0
"NR_028896.1 Desulfosarcina cetonica strain 480 16S ribosomal RNA, partial sequence",0
"NR_025349.1 Desulfomicrobium macestii strain M-9 16S ribosomal RNA, partial sequence",0
"NR_028897.1 Desulfobacterium indolicum strain In04 16S ribosomal RNA, partial sequence",0
"NR_025350.1 Desulfobacula phenolica strain PhO1 16S ribosomal RNA, partial sequence",0
"NR_036764.1 Desulfovirga adipica strain TsuA1 16S ribosomal RNA gene, partial sequence",0
"NR_041968.1 Buttiauxella agrestis ATCC 33320 strain DSM 4586 16S ribosomal RNA, partial sequence",0
"NR_025328.1 Buttiauxella brennerae strain S1/6-571 16S ribosomal RNA, partial sequence",0
"NR_025329.1 Buttiauxella ferragutiae strain DSM 9390 16S ribosomal RNA, partial sequence",0
"NR_025330.1 Buttiauxella gaviniae strain S1/1-984 16S ribosomal RNA, partial sequence",0
"NR_025331.1 Buttiauxella izardii strain S3/2-161 16S ribosomal RNA, partial sequence",0
"NR_036919.1 Buttiauxella noackiae strain NSW 11 16S ribosomal RNA, partial sequence",0
"NR_028893.1 Buttiauxella warmboldiae strain NSW 326 16S ribosomal RNA, partial sequence",0
"NR_025332.1 Budvicia aquatica strain Eb 13/82 16S ribosomal RNA, partial sequence",0
"NR_028894.1 Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681 16S ribosomal RNA, partial sequence",0
"NR_041969.1 Brenneria alni strain DSM 11811 16S ribosomal RNA, partial sequence",0
"NR_041970.1 Erwinia amylovora strain DSM 30165 16S ribosomal RNA, partial sequence",0
"NR_041971.1 Pectobacterium carotovorum strain DSM 30168 16S ribosomal RNA, partial sequence",0
"NR_041972.1 Dickeya chrysanthemi strain DSM 4610 16S ribosomal RNA, partial sequence",0
"NR_041973.1 Pantoea cypripedii strain DSM 3873 16S ribosomal RNA, partial sequence",0
"NR_041974.1 Erwinia mallotivora strain DSM 4565 16S ribosomal RNA, partial sequence",0
"NR_114713.1 Brenneria nigrifluens DSM 30175 = ATCC 13028 16S ribosomal RNA, partial sequence",0
"NR_041975.1 Lonsdalea quercina strain DSM 4561 16S ribosomal RNA, partial sequence",0
"NR_041976.1 Erwinia rhapontici strain DSM 4484 16S ribosomal RNA, partial sequence",0
"NR_041977.1 Brenneria rubrifaciens strain DSM 4483 16S ribosomal RNA, partial sequence",0
"NR_114714.1 Brenneria salicis ATCC 15712 = DSM 30166 16S ribosomal RNA, partial sequence",0
"NR_114715.1 Klebsiella pneumoniae strain DSM 30104 16S ribosomal RNA, partial sequence",0
"NR_025333.1 Leminorella grimontii strain 81H-380. 16S ribosomal RNA, partial sequence",0
"NR_025334.1 Obesumbacterium proteus strain 42 16S ribosomal RNA, partial sequence",0
"NR_041978.1 Pantoea agglomerans strain DSM 3493 16S ribosomal RNA, partial sequence",0
"NR_025335.1 Pragia fontium strain DSM 5563 16S ribosomal RNA, partial sequence",0
"NR_025337.1 Rahnella aquatilis CIP 78.65 = ATCC 33071 strain DSM 4594 16S ribosomal RNA, partial sequence",0
"NR_025338.1 Serratia entomophila strain DSM 12358 16S ribosomal RNA, partial sequence",0
"NR_041979.1 Serratia ficaria strain DSM 4569 16S ribosomal RNA, partial sequence",0
"NR_025339.1 Serratia fonticola strain DSM 4576 16S ribosomal RNA, partial sequence",0
"NR_025340.1 Serratia grimesii strain DSM 30063 16S ribosomal RNA, partial sequence",0
"NR_041980.1 Serratia marcescens subsp. marcescens ATCC 13880 strain DSM 30121 16S ribosomal RNA, partial sequence",0
"NR_037110.1 Serratia odorifera strain PADG 1073 16S ribosomal RNA, partial sequence",0
