Header,Cluster
"AB018142.1 [Candida] etchellsii JCM 8066 small subunit ribosomal RNA gene, partial sequence",1
"AB018141.1 Trichomonascus ciferrii JCM 9551 small subunit ribosomal RNA gene, partial sequence",1
"AB018140.1 Sugiyamaella chiloensis JCM 9583 small subunit ribosomal RNA gene, partial sequence",1
"AB018139.1 Sugiyamaella castrensis JCM 9585 small subunit ribosomal RNA gene, partial sequence",1
"AB018135.1 Trigonopsis vinaria JCM 1813 small subunit ribosomal RNA gene, partial sequence",1
"AB018134.1 Candida antillancae JCM 9581 small subunit ribosomal RNA gene, partial sequence",1
"AB018132.1 [Candida] gropengiesseri JCM 8255 small subunit ribosomal RNA gene, partial sequence",1
"AB018131.1 Wickerhamiella galacta JCM 8257 small subunit ribosomal RNA gene, partial sequence",1
"AB018127.1 [Candida] apis JCM 8256 small subunit ribosomal RNA gene, partial sequence",1
"AB018126.1 Middelhovenomyces petrohuensis JCM 8915 small subunit ribosomal RNA gene, partial sequence",1
"DQ211593.1 Peregrinia clavideferens HFCC94 small subunit ribosomal RNA gene, partial sequence",-1
"KJ814022.1 Oithona davisae small subunit ribosomal RNA gene, partial sequence",1
"KF417691.1 Diatoma tenuis small subunit ribosomal RNA gene, partial sequence",1
"KF417689.1 Ulnaria ulna small subunit ribosomal RNA gene, partial sequence",1
"KF417683.1 Navicula cryptotenella small subunit ribosomal RNA gene, partial sequence",1
"KF417681.1 Navicula tripunctata small subunit ribosomal RNA gene, partial sequence",1
"KF417671.1 Mayamaea atomus small subunit ribosomal RNA gene, partial sequence",1
"KF417670.1 Mayamaea atomus small subunit ribosomal RNA gene, partial sequence",1
"KF417666.1 Achnanthidium minutissimum small subunit ribosomal RNA gene, partial sequence",1
"KF417663.1 Planothidium frequentissimum small subunit ribosomal RNA gene, partial sequence",1
"KJ101558.1 Simplicimonas similis CH394 small subunit ribosomal RNA gene, partial sequence",1
"AB810938.1 Aurantiochytrium limacinum NIBH SR21 small subunit ribosomal RNA gene, partial sequence",1
"KF954481.1 Saccocirrus pussicus small subunit ribosomal RNA gene, partial sequence",1
"KF954472.1 Saccocirrus sonomacus small subunit ribosomal RNA gene, partial sequence",1
"KF954464.1 Protodrilus ciliatus small subunit ribosomal RNA gene, partial sequence",1
"KF954463.1 Protodriloides symbioticus small subunit ribosomal RNA gene, partial sequence",-1
"KF954462.1 Protodriloides chaetifer small subunit ribosomal RNA gene, partial sequence",1
"KF828163.1 Dinochelus ausubeli small subunit ribosomal RNA gene, partial sequence",1
"KF828155.1 Enoplometopus macrodontus small subunit ribosomal RNA gene, partial sequence",1
"KF828154.1 Enoplometopus daumi small subunit ribosomal RNA gene, partial sequence",1
"KF828109.1 Linuparus trigonus small subunit ribosomal RNA gene, partial sequence",-1
"KF179533.1 Amynthas moniliatus small subunit ribosomal RNA gene, partial sequence",1
"KJ542109.1 Ptolemeba noxubium small subunit ribosomal RNA gene, partial sequence",1
"KF205932.1 Drawida japonica small subunit ribosomal RNA gene, partial sequence",1
"KF935321.1 Antarctonemertes valida small subunit ribosomal RNA gene, partial sequence",1
"KF935295.1 Notospermus geniculatus small subunit ribosomal RNA gene, partial sequence",1
"KF935294.1 Micrura dellechiajei small subunit ribosomal RNA gene, partial sequence",1
"KF935293.1 Micrura rubramaculosa small subunit ribosomal RNA gene, partial sequence",1
"KF935288.1 Micrura verrilli small subunit ribosomal RNA gene, partial sequence",1
"KF935283.1 Baseodiscus unicolor small subunit ribosomal RNA gene, partial sequence",1
"KF935281.1 Baseodiscus mexicanus small subunit ribosomal RNA gene, partial sequence",1
"KF935279.1 Cephalothrix bipunctata small subunit ribosomal RNA gene, partial sequence",1
"AB764269.1 Gambierdiscus scabrosus U1G small subunit ribosomal RNA gene, partial sequence",1
"AB764268.1 Gambierdiscus scabrosus U1G small subunit ribosomal RNA gene, partial sequence",1
"AB764267.1 Gambierdiscus scabrosus U1G small subunit ribosomal RNA gene, partial sequence",1
"AB605800.1 Gambierdiscus scabrosus GM10 small subunit ribosomal RNA gene, partial sequence",1
"AB605799.1 Gambierdiscus scabrosus GM10 small subunit ribosomal RNA gene, partial sequence",1
"KF848918.1 Dispira parvispora NRRL 3066 small subunit ribosomal RNA gene, partial sequence",1
"KM055115.1 Picochlorum maculatum small subunit ribosomal RNA gene, partial sequence",1
"KJ599713.1 Dugesia notogaea small subunit ribosomal RNA gene, partial sequence",1
"KJ599712.1 Cephaloflexa bergi small subunit ribosomal RNA gene, partial sequence",1
"KF840534.1 Monopylocystis visvesvarai TSUKIM small subunit ribosomal RNA gene, partial sequence",1
"KF840528.1 Monopylocystis disparata LAGOS1M small subunit ribosomal RNA gene, partial sequence",1
"KJ400915.1 Wolffiella caudata small subunit ribosomal RNA gene, partial sequence",1
"HG800594.1 Conorete pourtalesi small subunit ribosomal RNA gene, partial sequence",1
"FM946125.1 Dictyoplax lecus small subunit ribosomal RNA gene, partial sequence",1
"KF002549.1 Blastocystis hominis small subunit ribosomal RNA gene, partial sequence",1
"KJ636243.1 Tripylina arenicola TrLiAre2 small subunit ribosomal RNA gene, partial sequence",1
"KJ636235.1 Eutobrilus nothus EutoNot1 small subunit ribosomal RNA gene, partial sequence",1
"KJ636232.1 Punctodora ratzeburgensis PunDRat3 small subunit ribosomal RNA gene, partial sequence",1
"KJ636231.1 Semitobrilus pellucidus STobPel1 small subunit ribosomal RNA gene, partial sequence",1
"KJ636226.1 Eutobrilus grandipapillatus EutoGra2 small subunit ribosomal RNA gene, partial sequence",1
"KJ636220.1 Chromadorina bioculata ChInBio2 small subunit ribosomal RNA gene, partial sequence",1
"KJ636218.1 Ironus macramphis IronMac1 small subunit ribosomal RNA gene, partial sequence",1
"KJ636217.1 Epitobrilus stefanskii EpiBSte2 small subunit ribosomal RNA gene, partial sequence",1
"KJ636215.1 Tripyla glomerans TripGlo3 small subunit ribosomal RNA gene, partial sequence",1
"KJ569725.1 Cochliopodium kieliense small subunit ribosomal RNA gene, partial sequence",1
"KC865594.1 Cavenderia fasciculata small subunit ribosomal RNA gene, partial sequence",1
"AJ421960.1 Triatoma rubrofasciata small subunit ribosomal RNA gene, partial sequence",1
"KF696363.1 Plasmodium ovale wallikeri small subunit ribosomal RNA gene, complete sequence",1
"KF696362.1 Plasmodium ovale wallikeri small subunit ribosomal RNA gene, complete sequence",1
"KF453191.1 Teleophrys cristulipes small subunit ribosomal RNA gene, partial sequence",1
"KF453188.1 Inachoides laevis small subunit ribosomal RNA gene, partial sequence",1
"KF453178.1 Ethusa panamensis small subunit ribosomal RNA gene, partial sequence",1
"KF453166.1 Aepinus septemspinosus small subunit ribosomal RNA gene, partial sequence",1
"KF453147.1 Schizophrys aspera small subunit ribosomal RNA gene, partial sequence",1
"GQ872427.2 Vorticellides astyliformis small subunit ribosomal RNA gene, partial sequence",1
"GQ872428.1 Orborhabdostyla bromelicola small subunit ribosomal RNA gene, partial sequence",1
"HF968783.1 Gigaspora margarita BEG152 small subunit ribosomal RNA gene, partial sequence",1
"HF968779.1 Gigaspora margarita BEG152 small subunit ribosomal RNA gene, partial sequence",1
"KJ399554.1 Oxymonas jouteli small subunit ribosomal RNA gene, partial sequence",1
"KJ399553.1 Opisthomitus longiflagellatus small subunit ribosomal RNA gene, partial sequence",1
"AB842486.1 Sphaerozoum punctatum small subunit ribosomal RNA gene, partial sequence",1
"KF268455.1 Phallusia nigra small subunit ribosomal RNA gene, partial sequence",1
"KF268454.1 Phallusia fumigata small subunit ribosomal RNA gene, partial sequence",1
"JX025169.1 Aspidisca hexeris small subunit ribosomal RNA gene, partial sequence",1
"JX025168.1 Aspidisca fusca small subunit ribosomal RNA gene, partial sequence",1
"AB694006.1 Microglena opisthopyren SAG 31.86 small subunit ribosomal RNA gene, partial sequence",1
"AB694003.1 Microglena media HcCl-5-3 small subunit ribosomal RNA gene, partial sequence",1
"KJ616757.1 Chlorella sorokiniana LB75 small subunit ribosomal RNA gene, partial sequence",1
"KJ632948.1 Pycnoclavella diminuta MH-JMC4 small subunit ribosomal RNA gene, partial sequence",1
"KJ607919.1 Exocolpoda augustini PAPSc-6 small subunit ribosomal RNA gene, partial sequence",1
"KJ607918.1 Colpoda inflata PABBc-30 small subunit ribosomal RNA gene, partial sequence",1
"KJ607915.1 Colpoda steinii PABBc-29 small subunit ribosomal RNA gene, partial sequence",1
"KJ607911.1 Colpoda steinii PABSc-2 small subunit ribosomal RNA gene, partial sequence",1
"KF929078.1 Neotrops pombero small subunit ribosomal RNA gene, partial sequence",1
"KF929056.1 Brignolia kapit small subunit ribosomal RNA gene, partial sequence",1
"KF929040.1 Orchestina communis small subunit ribosomal RNA gene, partial sequence",1
"JQ918370.1 Lopezoterenia paratorpens small subunit ribosomal RNA gene, partial sequence",1
"JQ918368.1 Discotricha papillifera small subunit ribosomal RNA gene, partial sequence",1
"JQ918367.1 Trochiliopsis australis small subunit ribosomal RNA gene, partial sequence",1
"JQ282898.1 Stentor polymorphus small subunit ribosomal RNA gene, partial sequence",1
"AJ306536.1 Koliella corcontica SAG 24.84 small subunit ribosomal RNA gene, partial sequence",1
"AJ306534.1 Koliella spiculiformis SAG 14.91 small subunit ribosomal RNA gene, partial sequence",1
"AJ311637.1 Stichococcus bacillaris SAG 379-1b small subunit ribosomal RNA gene, partial sequence",1
"AJ579337.1 Botrydiopsis pyrenoidosa SAG 31.83 small subunit ribosomal RNA gene, partial sequence",1
"AJ566176.1 Cryptomonas phaseolus SAG 2013 small subunit ribosomal RNA gene, partial sequence",1
"AJ532481.1 Phacus brachykentron SAG 1261-7 small subunit ribosomal RNA gene, partial sequence",-1
"AJ532475.1 Phacus pleuronectes SAG 1261-3b small subunit ribosomal RNA gene, partial sequence",2
"AJ532457.1 Lepocinclis acus var. gracilis SAG 1224-1d small subunit ribosomal RNA gene, partial sequence",2
"AJ532454.1 Discoplastis spathirhyncha SAG 1224-42 small subunit ribosomal RNA gene, partial sequence",2
"AJ532451.1 Trachelomonas volvocina SAG 1283-4 small subunit ribosomal RNA gene, partial sequence",2
"AJ532450.1 Strombomonas acuminata SAG 1280-1 small subunit ribosomal RNA gene, partial sequence",2
"AJ532444.1 Trachelomonas echinata SAG 1283-22 small subunit ribosomal RNA gene, partial sequence",2
"AJ532443.1 Trachelomonas pertyi SAG 1283-13 small subunit ribosomal RNA gene, partial sequence",2
"AJ532436.1 Euglena polymorpha SAG 1224-32 small subunit ribosomal RNA gene, partial sequence",2
"AJ532429.1 Euglenaria anabaena var. minor SAG 1224-2 small subunit ribosomal RNA gene, partial sequence",2
"AJ532426.1 Euglena gracilis SAG 1224-5/25 small subunit ribosomal RNA gene, partial sequence",2
"AJ532424.1 Euglena pisciformis SAG 1224-18a small subunit ribosomal RNA gene, partial sequence",2
"AJ532418.1 Euglena terricola SAG 1224-34b small subunit ribosomal RNA gene, partial sequence",2
"AJ532417.1 Euglena viridis SAG 1224-17d small subunit ribosomal RNA gene, partial sequence",2
"AJ532411.1 Euglena tristella SAG 1224-35 small subunit ribosomal RNA gene, partial sequence",2
"AJ428086.1 Closterium littorale SAG 611-7 small subunit ribosomal RNA gene, partial sequence",1
"AJ428080.1 Cylindrocystis crassa SAG 23.97 small subunit ribosomal RNA gene, partial sequence",1
"AJ421145.1 Porphyridium aerugineum SAG 43.94 small subunit ribosomal RNA gene, partial sequence",1
"AJ416104.1 Neodangemannia microcystis SAG 2022 small subunit ribosomal RNA gene, partial sequence",1
"AJ416103.1 Planophila laetevirens SAG 465-1 small subunit ribosomal RNA gene, partial sequence",1
"AJ410455.1 Gloeomonas rubrifilum SAG 3.85 small subunit ribosomal RNA gene, partial sequence",1
"AJ410454.1 Chloromonas augustae SAG 13.89 small subunit ribosomal RNA gene, partial sequence",1
"AJ410445.1 Chloromonas actinochloris SAG 1.72 small subunit ribosomal RNA gene, partial sequence",1
"AJ300526.1 Monoraphidium neglectum SAG 48.87 small subunit ribosomal RNA gene, partial sequence",1
"AJ250108.1 Mesostigma viride SAG 50-1 small subunit ribosomal RNA gene, partial sequence",1
"AJ007275.1 Cyanoptyche gloeocystis SAG 34.90 small subunit ribosomal RNA gene, partial sequence",1
"Z28973.1 Pleurastrum terricola SAG 463-3 small subunit ribosomal RNA gene, partial sequence",1
"AB948135.1 Skeletonema ardens FDK002S small subunit ribosomal RNA gene, partial sequence",1
"AB906345.1 Chloromonas nivalis UTEX SNO66 small subunit ribosomal RNA gene, partial sequence",1
"KF751599.1 Madanidinium loirii IFR12-257 small subunit ribosomal RNA gene, partial sequence",1
"KF751617.1 Meloidoderita salina small subunit ribosomal RNA gene, partial sequence",1
"JX943582.1 Trichomonas tenax small subunit ribosomal RNA gene, partial sequence",1
"KC205996.1 Wallaceina raviniae small subunit ribosomal RNA gene, partial sequence",1
"KC205994.1 Herpetomonas puellarum small subunit ribosomal RNA gene, partial sequence",1
"KC205988.1 Crithidia pragensis small subunit ribosomal RNA gene, partial sequence",1
"KC205981.1 Lafontella mariadeanei small subunit ribosomal RNA gene, partial sequence",1
"KC205978.1 Angomonas deanei small subunit ribosomal RNA gene, partial sequence",1
"AY489686.1 Niesslia exilis CBS 357.70 small subunit ribosomal RNA gene, partial sequence",1
"AY489680.1 Stachybotrys chlorohalonata UAMH6417 small subunit ribosomal RNA gene, partial sequence",1
"KF758572.1 Aureobasidium iranianum KH-P2 small subunit ribosomal RNA gene, partial sequence",1
"KJ578682.1 Eugerdella huberti small subunit ribosomal RNA gene, partial sequence",1
"JX442171.1 Arhythmorhynchus brevis small subunit ribosomal RNA gene, partial sequence",1
"KJ476884.1 Thelohanellus seni small subunit ribosomal RNA gene, partial sequence",1
"KJ619457.1 Chaenea mirabilis small subunit ribosomal RNA gene, partial sequence",1
"KF453617.1 Eubostrichus fertilis small subunit ribosomal RNA gene, partial sequence",1
"KJ598080.1 Colponema vietnamica small subunit ribosomal RNA gene, partial sequence",1
"JQ956552.1 Protophyra ovicola HN 8 small subunit ribosomal RNA gene, partial sequence",1
"JQ956550.1 Madsenia indomita HN 6 small subunit ribosomal RNA gene, partial sequence",1
"JQ956547.1 Myxophyllum magnum QD 3 small subunit ribosomal RNA gene, partial sequence",1
"JQ956546.1 Mytilophilus pacificae DL 4 small subunit ribosomal RNA gene, partial sequence",1
"JQ956542.1 Conchophthirus lamellidens FZ 1 small subunit ribosomal RNA gene, partial sequence",1
"JQ956541.1 Biggaria bermudensis DL 3 small subunit ribosomal RNA gene, partial sequence",1
"JQ956536.1 Ancistrum japonicum HN 5 small subunit ribosomal RNA gene, partial sequence",1
"JQ956535.1 Ancistrum mytili HB 1 small subunit ribosomal RNA gene, partial sequence",1
"AB899164.1 Echinoderes komatsui HY 2014a small subunit ribosomal RNA gene, partial sequence",1
"KJ534587.1 Haplosporidium patagon small subunit ribosomal RNA gene, partial sequence",1
"KF625622.1 Trypherus mutilatus small subunit ribosomal RNA gene, partial sequence",1
"KF625570.1 Microrhagus pygmaeus small subunit ribosomal RNA gene, partial sequence",1
"HE662763.2 Paramecium caudatum FT6 small subunit ribosomal RNA gene, partial sequence",1
"AB287986.1 Pinnaticoemansia coronantispora NBRC 100470 small subunit ribosomal RNA gene, partial sequence",1
"AB287984.1 Myconymphaea yatsukahoi NBRC 100467 small subunit ribosomal RNA gene, partial sequence",1
"AB287980.1 Coemansia furcata KYK00137 small subunit ribosomal RNA gene, partial sequence",1
"KF733755.1 Cultellothrix coemeterii small subunit ribosomal RNA gene, partial sequence",1
"KF733753.1 Fuscheria uluruensis small subunit ribosomal RNA gene, partial sequence",1
"KF294766.1 Trixagus meybohmi small subunit ribosomal RNA gene, partial sequence",1
"AB860215.1 Megalobrama amblycephala small subunit ribosomal RNA gene, partial sequence",1
"KF705037.1 Pellita digitata small subunit ribosomal RNA gene, partial sequence",1
"KF705035.1 Endostelium amerosporum small subunit ribosomal RNA gene, partial sequence",1
"KF705034.1 Endostelium crystalliferum small subunit ribosomal RNA gene, partial sequence",1
"AB858349.1 Ankistrodinium armigerum small subunit ribosomal RNA gene, partial sequence",1
"AB846665.1 Ciliophrys infusionum YPF1207 small subunit ribosomal RNA gene, partial sequence",1
"HG328383.1 Chroomonas coerulea ACOI 1366 small subunit ribosomal RNA gene, partial sequence",1
"KF573586.1 Drasico nemoralis small subunit ribosomal RNA gene, partial sequence",1
"KC832954.1 Placus salinus small subunit ribosomal RNA gene, partial sequence",1
"KC832949.1 Nassula labiata small subunit ribosomal RNA gene, partial sequence",1
"KJ001716.1 Pratylenchus hippeastri small subunit ribosomal RNA gene, partial sequence",1
"KJ024412.1 Baculofractum insigne small subunit ribosomal RNA gene, partial sequence",1
"KJ024401.1 Rhamphosipyloidea gorkomi small subunit ribosomal RNA gene, partial sequence",1
"KF963538.1 Paratrypanosoma confusum small subunit ribosomal RNA gene, partial sequence",1
"KC984294.1 Pontohedyle wenzli small subunit ribosomal RNA gene, partial sequence",1
"KC984293.1 Pontohedyle liliae small subunit ribosomal RNA gene, partial sequence",1
"AB542923.1 Volvox globator SAG 199.80 small subunit ribosomal RNA gene, partial sequence",1
"AB542921.1 Pascherina tetras SAG 159-1 small subunit ribosomal RNA gene, partial sequence",1
"AB360749.1 Nautococcus solutus SAG 76.80 small subunit ribosomal RNA gene, partial sequence",1
"AB091230.1 Galdieria sulphuraria SAG21.92 small subunit ribosomal RNA gene, partial sequence",1
"AB080305.1 Picochlorum atomus SAG 14.87 small subunit ribosomal RNA gene, partial sequence",1
"AB045581.1 Dixoniella grisea SAG B39.94 small subunit ribosomal RNA gene, partial sequence",1
"KF291240.1 Porpolomopsis lewelliniae small subunit ribosomal RNA gene, partial sequence",1
"KF291211.1 Hygrophorus poetarum small subunit ribosomal RNA gene, partial sequence",1
"KF291126.1 Hygrocybe noninquinans small subunit ribosomal RNA gene, partial sequence",1
"AB466292.1 Polykrikos kofoidii small subunit ribosomal RNA gene, partial sequence",1
"AB466287.1 Polykrikos schwartzii small subunit ribosomal RNA gene, partial sequence",1
"AB288380.1 Margalefidinium fulvescens small subunit ribosomal RNA gene, partial sequence",1
"KF372498.1 Ectobius sylvestris small subunit ribosomal RNA gene, partial sequence",1
"JX271832.1 Zschokkella soleae small subunit ribosomal RNA gene, partial sequence",1
"GQ160805.1 Melanodrymia aurantiaca small subunit ribosomal RNA gene, partial sequence",1
"GQ160799.1 Homalopoma picta small subunit ribosomal RNA gene, partial sequence",1
"GQ160795.1 Margarites helicinus small subunit ribosomal RNA gene, partial sequence",1
"GQ160793.1 Cranopsis cucullata small subunit ribosomal RNA gene, partial sequence",1
"GQ160792.1 Emarginula variegata small subunit ribosomal RNA gene, partial sequence",1
"GQ160770.1 Patelloida pustulata small subunit ribosomal RNA gene, partial sequence",1
"FJ865207.1 Paracineta limbata small subunit ribosomal RNA gene, partial sequence",1
"FJ865206.1 Acineta tuberosa small subunit ribosomal RNA gene, partial sequence",1
"FJ865205.1 Acineta compressa small subunit ribosomal RNA gene, partial sequence",1
"AB847419.1 Chaetoceros debilis Ch48 small subunit ribosomal RNA gene, partial sequence",1
"AB847418.1 Chaetoceros setoense IT07-C11 small subunit ribosomal RNA gene, partial sequence",1
"AB847417.1 Chaetoceros tenuissimus 2-10 small subunit ribosomal RNA gene, partial sequence",1
"JF346263.1 Betaeus longidactylus small subunit ribosomal RNA gene, partial sequence",1
"JF346260.1 Pasiphaea japonica small subunit ribosomal RNA gene, partial sequence",1
"JF346259.1 Parastylodactylus bimaxillaris small subunit ribosomal RNA gene, partial sequence",1
"JF346257.1 Heterocarpus abulbus small subunit ribosomal RNA gene, partial sequence",1
"JF346249.1 Lysmata amboinensis small subunit ribosomal RNA gene, partial sequence",1
"JF346245.1 Rhynchocinetes uritai small subunit ribosomal RNA gene, partial sequence",1
"JF346244.1 Saron marmoratus small subunit ribosomal RNA gene, partial sequence",1
"JF346239.1 Bathypalaemonetes brevirostris small subunit ribosomal RNA gene, partial sequence",1
"JF346237.1 Stylodactylus major small subunit ribosomal RNA gene, partial sequence",1
"JF346236.1 Caridina multidentata small subunit ribosomal RNA gene, partial sequence",1
"JF346235.1 Parapontocaris aspera small subunit ribosomal RNA gene, partial sequence",1
"JF346234.1 Neocrangon sagamiensis small subunit ribosomal RNA gene, partial sequence",1
"KF840145.1 Caulerpa cupressoides var. elegans small subunit ribosomal RNA gene, partial sequence",1
"KF915810.1 Melosira arctica small subunit ribosomal RNA gene, partial sequence",1
"KC161253.1 Actinotrocha harmeri Tem12 small subunit ribosomal RNA gene, partial sequence",1
"JX101957.1 Xystrognathus phrissus small subunit ribosomal RNA gene, partial sequence",1
"KC315290.1 Desmodesmus baconii small subunit ribosomal RNA gene, partial sequence",1
"AB026933.1 Abies firma small subunit ribosomal RNA gene, partial sequence",1
"AB007673.1 Parascedosporium putredinis JCM8082 small subunit ribosomal RNA gene, partial sequence",1
"JQ896278.1 Lithophyllum byssoides small subunit ribosomal RNA gene, partial sequence",1
"JQ896276.1 Phymatolithon lenormandii small subunit ribosomal RNA gene, partial sequence",1
"JQ896275.1 Phymatolithon lamii small subunit ribosomal RNA gene, partial sequence",1
"JQ896270.1 Mesophyllum engelhartii small subunit ribosomal RNA gene, partial sequence",1
"JQ896260.1 Lithothamnion glaciale small subunit ribosomal RNA gene, partial sequence",1
"JQ896258.1 Phymatolithon calcareum small subunit ribosomal RNA gene, partial sequence",1
"KF895375.1 Paravannella minima CCAP 1533/1 small subunit ribosomal RNA gene, partial sequence",1
"FJ447460.1 Paeon elongatus small subunit ribosomal RNA gene, partial sequence",1
"FJ447459.1 Anthosoma crassum small subunit ribosomal RNA gene, partial sequence",1
"FJ447452.1 Achtheinus oblongus small subunit ribosomal RNA gene, partial sequence",1
"FJ447445.1 Nesippus orientalis small subunit ribosomal RNA gene, partial sequence",1
"FJ447444.1 Nesippus crypturus small subunit ribosomal RNA gene, partial sequence",1
"FJ447443.1 Nesippus vespa small subunit ribosomal RNA gene, partial sequence",1
"FJ447440.1 Lepeophtheirus natalensis small subunit ribosomal RNA gene, partial sequence",1
"FJ447429.1 Nemesis lamna small subunit ribosomal RNA gene, partial sequence",1
"FJ447426.1 Kroyeria sphyrnae small subunit ribosomal RNA gene, partial sequence",1
"AB754837.1 Amphora marina s0907 small subunit ribosomal RNA gene, partial sequence",1
"AB780843.1 Islandinium minutum small subunit ribosomal RNA gene, partial sequence",1
"KF959659.1 Ulnaria acus small subunit ribosomal RNA gene, partial sequence",1
"KF297947.1 Auricularia polytricha APGS3 small subunit ribosomal RNA gene, partial sequence",1
"KF297940.1 Auricularia polytricha HBME small subunit ribosomal RNA gene, partial sequence",1
"KF297925.1 Auricularia cornea AU110 small subunit ribosomal RNA gene, partial sequence",1
"JF900490.1 Plethodon cinereus small subunit ribosomal RNA gene, partial sequence",1
"JF900488.1 Meioglossus psammophilus small subunit ribosomal RNA gene, partial sequence",1
"JF900487.1 Harrimania kupfferi small subunit ribosomal RNA gene, partial sequence",1
"HQ402518.1 Cryptops weberi small subunit ribosomal RNA gene, partial sequence",1
"JX402097.1 Protodrilus smithsoni small subunit ribosomal RNA gene, partial sequence",1
"JX402096.1 Protodrilus hochbergi small subunit ribosomal RNA gene, partial sequence",1
"KF711853.1 Cladochytrium polystomum WB 228 small subunit ribosomal RNA gene, partial sequence",1
"KF692533.1 Thismia clavarioides small subunit ribosomal RNA gene, partial sequence",1
"KC569364.1 Caligus fugu small subunit ribosomal RNA gene, partial sequence",1
"KC569363.1 Caligus uniartus small subunit ribosomal RNA gene, partial sequence",1
"KF383266.1 Sarcocystis aucheniae small subunit ribosomal RNA gene, partial sequence",1
"KF539408.1 Sphenoderia pseudominuta small subunit ribosomal RNA gene, partial sequence",1
"JQ957893.1 Robustodorus subtenuis small subunit ribosomal RNA gene, partial sequence",1
"KF207866.1 Viridiraptor invadens VirI01 small subunit ribosomal RNA gene, partial sequence",1
"KC822923.1 Neozygites cinarae small subunit ribosomal RNA gene, partial sequence",1
"KC822921.1 Neozygites osornensis small subunit ribosomal RNA gene, partial sequence",1
"KC990930.1 Notosolenus ostium small subunit ribosomal RNA gene, partial sequence",1
"AB564299.1 Herdmania litoralis small subunit ribosomal RNA gene, partial sequence",1
"AB564298.1 Herdmania litoralis small subunit ribosomal RNA gene, partial sequence",-1
"KF308696.1 Dugesia improvisa small subunit ribosomal RNA gene, partial sequence",1
"KF848932.1 Pseudocharaciopsis ovalis CAUP Q 302 small subunit ribosomal RNA gene, partial sequence",1
"KF527262.1 Titiscania limacina small subunit ribosomal RNA gene, partial sequence",1
"KF527261.1 Seguenzia antarctica small subunit ribosomal RNA gene, partial sequence",1
"KF527260.1 Addisonia lateralis small subunit ribosomal RNA gene, partial sequence",1
"KF578488.1 Solenofilomorpha pellucida small subunit ribosomal RNA gene, partial sequence",1
"KF578485.1 Pseudaphanostoma hyalinorhabdoida small subunit ribosomal RNA gene, partial sequence",1
"KF578483.1 Postaphanostoma nilssoni small subunit ribosomal RNA gene, partial sequence",1
"KF578473.1 Isodiametra finkei small subunit ribosomal RNA gene, partial sequence",1
"AF514340.1 Neocalanus plumchrus small subunit ribosomal RNA gene, partial sequence",1
"AB818531.1 Hemileius singularis small subunit ribosomal RNA gene, partial sequence",1
"AB818526.1 Alismobates reticulatus small subunit ribosomal RNA gene, partial sequence",1
"AB818525.1 Fortuynia rotunda small subunit ribosomal RNA gene, partial sequence",1
"AB818523.1 Hydrozetes confervae small subunit ribosomal RNA gene, partial sequence",1
"JN377732.1 Ruehmaphelenchus digitulus small subunit ribosomal RNA gene, partial sequence",1
"JN377724.1 Bursaphelenchus parathailandae small subunit ribosomal RNA gene, partial sequence",1
"HQ727727.1 Bursaphelenchus paraburgeri small subunit ribosomal RNA gene, partial sequence",1
"HQ599188.1 Bursaphelenchus arthuroides 32468 small subunit ribosomal RNA gene, partial sequence",1
"HF562290.1 Frustulia crassinervia F350 small subunit ribosomal RNA gene, partial sequence",1
"JQ424831.1 Apokeronopsis crassa small subunit ribosomal RNA gene, partial sequence",1
"KF676406.1 Cryptops anomalans small subunit ribosomal RNA gene, partial sequence",1
"KC429403.1 Donacilla cornea small subunit ribosomal RNA gene, partial sequence",1
"KC429390.1 Turtonia minuta small subunit ribosomal RNA gene, partial sequence",1
"KC429388.1 Gemma gemma small subunit ribosomal RNA gene, partial sequence",1
"KC429379.1 Glossus humanus small subunit ribosomal RNA gene, partial sequence",1
"KC429376.1 Lamychaena hians small subunit ribosomal RNA gene, partial sequence",1
"KC429372.1 Mysella charcoti small subunit ribosomal RNA gene, partial sequence",1
"KC429369.1 Chama macerophylla small subunit ribosomal RNA gene, partial sequence",1
"KC429365.1 Lucina pensylvanica small subunit ribosomal RNA gene, partial sequence",1
"KC429361.1 Poromya illevis small subunit ribosomal RNA gene, partial sequence",1
"KC429360.1 Haliris fischeriana small subunit ribosomal RNA gene, partial sequence",1
"KC429346.1 Velesunio ambiguus small subunit ribosomal RNA gene, partial sequence",1
"KC429343.1 Placuna placenta small subunit ribosomal RNA gene, partial sequence",1
"KC429342.1 Monia patelliformis small subunit ribosomal RNA gene, partial sequence",1
"KC429341.1 Spondylus ambiguus small subunit ribosomal RNA gene, partial sequence",1
"KC429338.1 Ctenoides scaber small subunit ribosomal RNA gene, partial sequence",1
"KC429335.1 Crassostrea virginica small subunit ribosomal RNA gene, partial sequence",1
"KC429325.1 Arca noae small subunit ribosomal RNA gene, partial sequence",1
"KC429323.1 Huxleyia munita small subunit ribosomal RNA gene, partial sequence",1
"KF471312.1 Volvariella volvacea PYd21 small subunit ribosomal RNA gene, partial sequence",1
"KF264487.1 Triuris hexophthalma small subunit ribosomal RNA gene, partial sequence",1
"FJ870089.1 Apogastrostyla rigescens small subunit ribosomal RNA gene, partial sequence",1
"JX460861.1 Dentitruncus truttae Krc10 small subunit ribosomal RNA gene, partial sequence",1
